objectid,name
5775,"SAINT AMBROSE UNIVERSITY"
5776,"MCHENRY COUNTY COLLEGE"
5777,"BRADLEY UNIVERSITY"
5778,"VALPARAISO UNIVERSITY"
5779,"BETHEL COLLEGE-NORTH NEWTON"
578,"PARADISE VALLEY COMMUNITY COLLEGE"
5780,"PACIFIC UNIVERSITY"
5781,"ROBERT MORRIS UNIVERSITY"
5782,"NEUMANN UNIVERSITY"
5783,"MIDDLE TENNESSEE STATE UNIVERSITY"
5784,"VOLUNTEER STATE COMMUNITY COLLEGE"
5785,"BROOKHAVEN COLLEGE"
5786,"SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY"
5787,"THE UNIVERSITY OF TEXAS AT EL PASO"
5788,"THE UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON"
5789,"EASTERN VIRGINIA MEDICAL SCHOOL"
579,"CANADIAN VALLEY TECHNOLOGY CENTER"
5790,"NORFOLK STATE UNIVERSITY"
5791,"COLORADO CHRISTIAN UNIVERSITY"
5792,"HUNTINGTON UNIVERSITY"
5793,"MIDAMERICA NAZARENE UNIVERSITY"
5794,"CHARLESTON SOUTHERN UNIVERSITY"
5795,"LU ROSS ACADEMY"
5796,"BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS"
5797,"ROBERTS WESLEYAN COLLEGE"
5798,"SAINT ELIZABETH COLLEGE OF NURSING"
5799,"SAINT JOHN FISHER COLLEGE"
58,"FLORIDA CAREER COLLEGE-MARGATE"
580,"SOUTHEASTERN TECHNICAL COLLEGE"
5800,"BARTON COLLEGE"
5801,"BENNETT COLLEGE"
5802,"BLADEN COMMUNITY COLLEGE"
5803,"CAMPBELL UNIVERSITY"
5804,"CAROLINA SCHOOL OF BROADCASTING"
5805,"EAST CAROLINA UNIVERSITY"
5806,"ELIZABETH CITY STATE UNIVERSITY"
5807,"FAYETTEVILLE STATE UNIVERSITY"
5808,"ATHENAEUM OF OHIO"
5809,"BRYANT & STRATTON COLLEGE-PARMA"
581,"CRU INSTITUTE OF COSMETOLOGY AND BARBERING"
5810,"CENTRAL SCHOOL OF PRACTICAL NURSING"
5811,"RANDALL UNIVERSITY"
5812,"SOUTHWESTERN CHRISTIAN UNIVERSITY"
5813,"REFORMED PRESBYTERIAN THEOLOGICAL SEMINARY"
5814,"SAINT VINCENT COLLEGE"
5815,"SOUTH HILLS BEAUTY ACADEMY"
5816,"OGLE SCHOOL HAIR SKIN NAILS-ARLINGTON"
5817,"HUERTAS COLLEGE"
5818,"ICPR JUNIOR COLLEGE-ARECIBO"
5819,"PLATT COLLEGE-LOS ANGELES"
582,"NORTH-WEST COLLEGE-GLENDALE"
5820,"DOUGLAS J AVEDA INSTITUTE"
5821,"TAYLORTOWN SCHOOL OF BEAUTY INC"
5822,"BETHEL SEMINARY-SAN DIEGO"
5823,"NEW COLLEGE OF FLORIDA"
5824,"SUNSTATE ACADEMY"
5825,"CENTER FOR INSTRUCTION, TECHNOLOGY & INNOVATION"
5826,"PALOMAR INSTITUTE OF COSMETOLOGY"
5827,"ROSS MEDICAL EDUCATION CENTER-KENTWOOD"
5828,"CEM COLLEGE-HUMACAO"
5829,"COLEGIO MAYOR DE TECNOLOGIA INC"
583,"KNOX COUNTY CAREER CENTER"
5830,"INSTITUCION CHAVIANO DE MAYAGUEZ"
5831,"LA BELLE BEAUTY ACADEMY"
5832,"CENTRAL TEXAS BEAUTY COLLEGE-TEMPLE"
5833,"SEMINAR L'MOROS BAIS YAAKOV"
5834,"HERZING UNIVERSITY-ORLANDO"
5835,"SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY"
5836,"SOUTHWEST UNIVERSITY OF VISUAL ARTS-ALBUQUERQUE"
5837,"EMMA'S BEAUTY ACADEMY-JUANA DIAZ"
5838,"COLUMBIA CENTRAL UNIVERSITY-YAUCO"
5839,"FRANKLIN TECHNOLOGY CENTER ADULT EDUCATION"
584,"MADISON ADULT CAREER CENTER"
5840,"MECH-TECH COLLEGE"
5841,"PHILLIPS THEOLOGICAL SEMINARY"
5842,"ALLEN SCHOOL-JAMAICA"
5843,"STRATFORD SCHOOL FOR AVIATION MAINTENANCE TECHNICIANS"
5844,"PRISM CAREER INSTITUTE-PHILADELPHIA"
5845,"EASTERN SUFFOLK BOCES"
5846,"OHIO MEDIA SCHOOL-CINCINNATI"
5847,"NORTHEAST TECHNOLOGY CENTER-PRYOR"
5848,"LENAPE TECHNICAL SCHOOL PRACTICAL NURSING PROGRAM"
5849,"UNITED TECHNICAL CENTER"
585,CET-COACHELLA
5850,"RIVERTOWN SCHOOL OF BEAUTY BARBER SKIN CARE AND NAILS"
5851,"PUTNAM CAREER AND TECHNICAL CENTER"
5852,"AUTOMECA TECHNICAL COLLEGE-CAGUAS"
5853,"AUTOMECA TECHNICAL COLLEGE-PONCE"
5854,"CENTURA COLLEGE-CHESAPEAKE"
5855,"CAREER TECHNICAL INSTITUTE"
5856,"NORTHEAST TECHNOLOGY CENTER-AFTON"
5857,"URBAN COLLEGE OF BOSTON"
5858,"TEXAS HEALTH AND SCIENCE UNIVERSITY"
5859,"CARVER CAREER CENTER"
586,CET-OXNARD
5860,"GENESEE VALLEY BOCES-PRACTICAL NURSING PROGRAM"
5861,"UNIVERSITY OF PHOENIX-WASHINGTON"
5862,"MONTY TECH"
5863,"BRANFORD HALL CAREER INSTITUTE-SOUTHINGTON CAMPUS"
5864,"LOS ANGELES FILM SCHOOL"
5865,"CENTURY COLLEGE"
5866,"INTERNATIONAL BAPTIST COLLEGE AND SEMINARY"
5867,"GWINNETT COLLEGE"
5868,"MEDICAL TRAINING COLLEGE"
5869,"BLUE CLIFF COLLEGE-LAFAYETTE"
587,"ELITE SCHOOL OF COSMETOLOGY"
5870,"ULTIMATE MEDICAL ACADEMY"
5871,"BRIGHTON CENTER'S CENTER FOR EMPLOYMENT TRAINING"
5872,"EMPLOYMENT SOLUTIONS-COLLEGE FOR TECHNICAL EDUCATION"
5873,"SOUTHERN TECHNICAL COLLEGE"
5874,"CHAMBERSBURG BEAUTY SCHOOL"
5875,"TRENDSETTERS SCHOOL OF BEAUTY & BARBERING"
5876,"AMERICAN INSTITUTE OF BEAUTY"
5877,"COMPASS CAREER COLLEGE"
5878,"NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS"
5879,"UNITECH TRAINING ACADEMY-HOUMA"
588,"CET-SANTA MARIA"
5880,"ACADEMY DI CAPELLI-SCHOOL OF COSMETOLOGY"
5881,"THE SALON PROFESSIONAL ACADEMY-BATTLE CREEK"
5882,"TREND SETTERS SCHOOL"
5883,"CUNY GRADUATE SCHOOL AND UNIVERSITY CENTER"
5884,"CIRCLE IN THE SQUARE THEATRE SCHOOL"
5885,"FASHION INSTITUTE OF TECHNOLOGY"
5886,"THE INTERNATIONAL CULINARY CENTER"
5887,"UNION THEOLOGICAL SEMINARY IN THE CITY OF NEW YORK"
5888,"BARNARD COLLEGE"
5889,"ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI"
589,"MT. DIABLO ADULT EDUCATION-MT. DIABLO USD"
5890,"WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY"
5891,"BERKELEY COLLEGE-NEW YORK"
5892,"SUNY COLLEGE OF OPTOMETRY"
5893,"AMERICAN ACADEMY OF DRAMATIC ARTS-NEW YORK"
5894,"THE UNIVERSITY OF AESTHETICS & COSMETOLOGY"
5895,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-BRIDGEVIEW"
5896,"PAUL MITCHELL THE SCHOOL-COLUMBUS"
5897,"SALON SUCCESS ACADEMY-REDLANDS"
5898,"COLUMBIA COLLEGE OF NURSING"
5899,"DR. IDA ROLF INSTITUTE"
59,"FLORIDA CAREER COLLEGE-BOYNTON BEACH"
590,"EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS"
5900,"AMERICAN INSTITUTE OF INTERIOR DESIGN"
5901,"PALMETTO BEAUTY SCHOOL"
5902,"PAUL MITCHELL THE SCHOOL-RALEIGH"
5903,"AMERICAN MEDICAL ACADEMY"
5904,"COLUMBIA INSTITUTE"
5905,"MANHATTAN SCHOOL OF COMPUTER TECHNOLOGY"
5906,"OSCEOLA TECHNICAL COLLEGE"
5907,"MIAMI AD SCHOOL"
5908,"SOUTHEASTERN COLLEGE-WEST PALM BEACH"
5909,"SAN JUAN BAUTISTA SCHOOL OF MEDICINE"
591,"RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-BOARDMAN"
5910,"CAYUGA ONONDAGA BOCES-PRACTICAL NURSING PROGRAM"
5911,"COLEGIO DE CINEMATOGRAFÍA ARTES Y TELEVISION"
5912,"NEW YORK INSTITUTE OF MASSAGE INC"
5913,"THE ACADEMY OF HAIR DESIGN SIX"
5914,"IVAEM COLLEGE"
5915,"EAST WEST COLLEGE OF NATURAL MEDICINE"
5916,"ATENAS COLLEGE"
5917,"NATIONAL AMERICAN UNIVERSITY-ALBUQUERQUE WEST"
5918,"PILLAR COLLEGE"
5919,"DEWEY UNIVERSITY-HATO REY"
592,"NORTHERN TIER CAREER CENTER"
5920,"BROOKLINE COLLEGE-ALBUQUERQUE"
5921,"BAYAMON COMMUNITY COLLEGE"
5922,"HARRIS SCHOOL OF BUSINESS-DOVER CAMPUS"
5923,"CAMBRIDGE TECHNICAL INSTITUTE"
5924,"EMPIRE BEAUTY SCHOOL-OWINGS MILLS"
5925,"THE BEAUTY INSTITUTE"
5926,"EXPERTISE COSMETOLOGY INSTITUTE"
5927,"INSTITUTE OF CLINICAL ACUPUNCTURE & ORIENTAL MED"
5928,"PAUL MITCHELL THE SCHOOL-ORLANDO"
5929,"PIMA MEDICAL INSTITUTE-LAS VEGAS"
593,"JNA INSTITUTE OF CULINARY ARTS"
5930,"COLEGIO TECNICO DE ELECTRICIDAD GALLOZA"
5931,"SPA TECH INSTITUTE-IPSWICH"
5932,"SPA TECH INSTITUTE-PLYMOUTH"
5933,"JOHNSON & WALES UNIVERSITY-CHARLOTTE"
5934,"ROSEMAN UNIVERSITY OF HEALTH SCIENCES"
5935,"PAUL MITCHELL THE SCHOOL-GREAT LAKES"
5936,"HEALTHCARE TRAINING INSTITUTE"
5937,"NORTH FLORIDA COSMETOLOGY INSTITUTE"
5938,"COLLEGEAMERICA-COLORADO SPRINGS"
5939,"HARRIS SCHOOL OF BUSINESS-LINWOOD CAMPUS"
594,"CRAWFORD COUNTY CAREER AND TECHNICAL CENTER PRACTICAL NURSING PROGRAM"
5940,"COLLEGE OF BUSINESS AND TECHNOLOGY-HIALEAH"
5941,"DELAWARE LEARNING INSTITUTE OF COSMETOLOGY"
5942,"DRAGON RISES COLLEGE OF ORIENTAL MEDICINE"
5943,"IDEAL BEAUTY ACADEMY"
5944,"EMPIRE BEAUTY SCHOOL-CONCORD"
5945,"LEXINGTON HEALING ARTS ACADEMY"
5946,"ACADEMY OF MASSAGE AND BODYWORK"
5947,"MIAMI REGIONAL UNIVERSITY"
5948,"AVEDA INSTITUTE-TALLAHASSEE"
5949,"ROSS MEDICAL EDUCATION CENTER-NEW BALTIMORE"
595,"CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER"
5950,"ESCUELA DE TROQUELERIA Y HERRAMENTAJE"
5951,"INSTITUTE OF PRODUCTION AND RECORDING"
5952,"CHARLES OF ITALY BEAUTY COLLEGE"
5953,"HOT SPRINGS BEAUTY COLLEGE"
5954,"SEARCY BEAUTY COLLEGE"
5955,"ASSOCIATED TECHNICAL COLLEGE-SAN DIEGO"
5956,"BELLUS ACADEMY-CHULA VISTA"
5957,"CALIFORNIA BEAUTY SCHOOL"
5958,"CET-SAN DIEGO"
5959,"FIVE BRANCHES UNIVERSITY"
596,"STATE CAREER COLLEGE"
5960,"SOUTHERN CALIFORNIA SEMINARY"
5961,"SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES"
5962,"MOLER BARBER COLLEGE"
5963,"NEWBERRY SCHOOL OF BEAUTY"
5964,"CONCORDE CAREER COLLEGE-SAN DIEGO"
5965,"SAN JOAQUIN COLLEGE OF LAW"
5966,"BAIS BINYOMIN ACADEMY"
5967,"CENTRAL CONNECTICUT STATE UNIVERSITY"
5968,"CONNECTICUT COLLEGE"
5969,"UNIVERSITY OF CONNECTICUT"
597,"DELAWARE COUNTY TECHNICAL SCHOOL-PRACTICAL NURSING PROGRAM"
5970,"GOODWIN UNIVERSITY"
5971,"PAUL MITCHELL THE SCHOOL-NORTH HAVEN"
5972,"RENSSELAER AT HARTFORD"
5973,"AVALON SCHOOL OF COSMETOLOGY-MESA"
5974,"CONSERVATORY OF RECORDING ARTS AND SCIENCES"
5975,"MILAN INSTITUTE-FRESNO"
5976,"SAN JOAQUIN VALLEY COLLEGE-BAKERSFIELD"
5977,"HYPNOSIS MOTIVATION INSTITUTE"
5978,"MUSICIANS INSTITUTE"
5979,"GLENDALE CAREER COLLEGE"
598,"VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES"
5980,"PROFESSIONAL INSTITUTE OF BEAUTY"
5981,"PREMIERE CAREER COLLEGE"
5982,"JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE"
5983,"LANCASTER BEAUTY SCHOOL"
5984,"CARRINGTON COLLEGE-SACRAMENTO"
5985,"UNIVERSAL TECHNICAL INSTITUTE OF NORTHERN CALIFORNIA INC"
5986,"ESTES INSTITUTE OF COSMETOLOGY ARTS AND SCIENCE"
5987,"COLORADO SCHOOL OF TRADES"
5988,"EASTERN CONNECTICUT STATE UNIVERSITY"
5989,"QUINEBAUG VALLEY COMMUNITY COLLEGE"
599,"ORION INSTITUTE"
5990,"NATIONAL CONSERVATORY OF DRAMATIC ARTS"
5991,"GOLDEY-BEACOM COLLEGE"
5992,"CITY COLLEGE-GAINESVILLE"
5993,"CORTIVA INSTITUTE-POMPANO"
5994,"FLORIDA INSTITUTE OF ULTRASOUND INC"
5995,"PENSACOLA STATE COLLEGE"
5996,"THE BAPTIST COLLEGE OF FLORIDA"
5997,"CAPE CORAL TECHNICAL COLLEGE"
5998,"UNIVERSITY OF HAWAII AT HILO"
5999,"WARTBURG THEOLOGICAL SEMINARY"
6,"CASAL INSTITUTE OF NEVADA"
60,"AVEDA INSTITUTE PORTLAND-VANCOUVER CAMPUS"
600,"UNIVERSITY OF CALIFORNIA-MERCED"
6000,"CENTRAL COLLEGE"
6001,"ROSEL SCHOOL OF COSMETOLOGY"
6002,"TAYLOR BUSINESS INSTITUTE"
6003,"LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO"
6004,"LAKEVIEW COLLEGE OF NURSING"
6005,"EUREKA COLLEGE"
6006,"GOSHEN COLLEGE"
6007,"WABASH COLLEGE"
6008,"EARLHAM COLLEGE"
6009,"PJ'S COLLEGE OF COSMETOLOGY-RICHMOND"
601,"REMINGTON COLLEGE-NORTH HOUSTON CAMPUS"
6010,"SOUTHWESTERN COLLEGE"
6011,"BETHANY COLLEGE"
6012,"EMPIRE BEAUTY SCHOOL-FLORENCE"
6013,"KENTUCKY WESLEYAN COLLEGE"
6014,"KENTUCKY STATE UNIVERSITY"
6015,"ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE"
6016,"ASBURY THEOLOGICAL SEMINARY"
6017,"EASTERN KENTUCKY UNIVERSITY"
6018,"UNIVERSITY OF PIKEVILLE"
6019,"HUSSIAN COLLEGE-DAYMAR COLLEGE BOWLING GREEN"
602,"GALEN COLLEGE OF NURSING-CINCINNATI"
6020,"CENTENARY COLLEGE OF LOUISIANA"
6021,"MCNEESE STATE UNIVERSITY"
6022,"SOUTHERN UNIVERSITY AND A & M COLLEGE"
6023,"LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE"
6024,"FRANCISCAN MISSIONARIES OF OUR LADY UNIVERSITY"
6025,"DELTA COLLEGE OF ARTS & TECHNOLOGY"
6026,"DIESEL DRIVING ACADEMY-BATON ROUGE"
6027,"NEW ENGLAND HAIR ACADEMY"
6028,"MASSACHUSETTS INSTITUTE OF TECHNOLOGY"
6029,"LAWRENCE MEMORIAL HOSPITAL SCHOOL OF NURSING"
603,"TROY UNIVERSITY"
6030,"BERKLEE COLLEGE OF MUSIC"
6031,"FROSTBURG STATE UNIVERSITY"
6032,"LINCOLN COLLEGE OF TECHNOLOGY-COLUMBIA"
6033,"BATES COLLEGE"
6034,"NORTHERN MAINE COMMUNITY COLLEGE"
6035,"YORK COUNTY COMMUNITY COLLEGE"
6036,"BAYSHIRE ACADEMY OF BEAUTY CRAFT INC"
6037,"BAY MILLS COMMUNITY COLLEGE"
6038,"ROSS MEDICAL EDUCATION CENTER-FLINT"
6039,"KETTERING UNIVERSITY"
604,"JOHN C CALHOUN STATE COMMUNITY COLLEGE"
6040,"MICHIGAN TECHNOLOGICAL UNIVERSITY"
6041,"NORTHERN MICHIGAN UNIVERSITY"
6042,"MUSKEGON COMMUNITY COLLEGE"
6043,"PORT HURON COSMETOLOGY COLLEGE"
6044,"MICHIGAN COLLEGE OF BEAUTY-TROY"
6045,"GLEN OAKS COMMUNITY COLLEGE"
6046,"BEMIDJI STATE UNIVERSITY"
6047,"NORTHWEST TECHNICAL COLLEGE"
6048,"SUMMIT ACADEMY OPPORTUNITIES INDUSTRIALIZATION CENTER"
6049,"ITASCA COMMUNITY COLLEGE"
605,"SHELTON STATE COMMUNITY COLLEGE"
6050,"SOUTHWEST MINNESOTA STATE UNIVERSITY"
6051,"ROCHESTER COMMUNITY AND TECHNICAL COLLEGE"
6052,"PINE TECHNICAL & COMMUNITY COLLEGE"
6053,"LUTHER SEMINARY"
6054,"THE COLLEGE OF SAINT SCHOLASTICA"
6055,"KIRKSVILLE AREA TECHNICAL CENTER"
6056,"STEPHENS COLLEGE"
6057,"POPLAR BLUFF TECHNICAL CAREER CENTER"
6058,"LINCOLN UNIVERSITY"
6059,"MISSOURI STATE UNIVERSITY-WEST PLAINS"
606,"UNIVERSITY OF ALASKA FAIRBANKS"
6060,"OZARK CHRISTIAN COLLEGE"
6061,"NEW DIMENSIONS SCHOOL OF HAIR DESIGN"
6062,"MESSENGER COLLEGE"
6063,"NEOSHO BEAUTY COLLEGE"
6064,"NORTHWEST MISSOURI STATE UNIVERSITY"
6065,"CONCEPTION SEMINARY COLLEGE"
6066,"CENTRAL CHRISTIAN COLLEGE OF THE BIBLE"
6067,"MISSOURI VALLEY COLLEGE"
6068,"COTTEY COLLEGE"
6069,"COAHOMA COMMUNITY COLLEGE"
607,"DINE COLLEGE"
6070,"CHRIS BEAUTY COLLEGE"
6071,"MISSISSIPPI COMMUNITY COLLEGE BOARD"
6072,"MISSISSIPPI COLLEGE OF BEAUTY CULTURE"
6073,"MISSISSIPPI VALLEY STATE UNIVERSITY"
6074,"RUST COLLEGE"
6075,"DAWSON COMMUNITY COLLEGE"
6076,"BUTTE ACADEMY OF BEAUTY CULTURE"
6077,"HIGHLANDS COLLEGE OF MONTANA TECH"
6078,"UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE"
6079,"MONTREAT COLLEGE"
608,"COLLEGE OF THE CANYONS"
6080,"CARTERET COMMUNITY COLLEGE"
6081,"LENOIR-RHYNE UNIVERSITY"
6082,"MARTIN COMMUNITY COLLEGE"
6083,"MCDOWELL TECHNICAL COMMUNITY COLLEGE"
6084,"NORTH CAROLINA WESLEYAN COLLEGE"
6085,"PLATT COLLEGE-MILLER-MOTTE-WILMINGTON"
6086,"COASTAL CAROLINA COMMUNITY COLLEGE"
6087,"PAMLICO COMMUNITY COLLEGE"
6088,"BREVARD COLLEGE"
6089,"SAINT AUGUSTINE'S UNIVERSITY"
609,"CITY COLLEGE OF SAN FRANCISCO"
6090,"MITCHELLS ACADEMY"
6091,"DAKOTA COLLEGE AT BOTTINEAU"
6092,"UNIVERSITY OF THE SOUTHWEST"
6093,"MILLSAPS COLLEGE"
6094,"WESTERN NEW ENGLAND UNIVERSITY"
6095,"UNIVERSITY OF MASSACHUSETTS-BOSTON"
6096,"UNIVERSITY OF MISSOURI-KANSAS CITY"
6097,"TRUCKEE MEADOWS COMMUNITY COLLEGE"
6098,"STRAYER UNIVERSITY-MARYLAND"
6099,"REFLECTIONS ACADEMY OF BEAUTY"
61,"TEXAS STATE TECHNICAL COLLEGE"
610,"CUESTA COLLEGE"
6100,"WORLD MISSION UNIVERSITY"
6101,"THE KING'S UNIVERSITY"
6102,"SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE"
6103,"SIERRA COLLEGE OF BEAUTY"
6104,"CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION"
6105,"PACIFICA GRADUATE INSTITUTE"
6106,"MONTESSORI EDUCATION CENTER OF THE ROCKIES"
6107,"NAZARENE BIBLE COLLEGE"
6108,"CITY COLLEGE-FORT LAUDERDALE"
6109,"LORAINES ACADEMY & SPA"
611,"COLLEGE OF THE DESERT"
6110,"POLK STATE COLLEGE"
6111,"INTERNATIONAL SCHOOL OF SKIN NAILCARE & MASSAGE THERAPY"
6112,"HAWAII COMMUNITY COLLEGE"
6113,"BRIGHAM YOUNG UNIVERSITY-HAWAII"
6114,"THE SALON PROFESSIONAL ACADEMY-CEDAR FALLS"
6115,"CLARKE UNIVERSITY"
6116,"COE COLLEGE"
6117,"HAMILTON TECHNICAL COLLEGE"
6118,"LA JAMES INTERNATIONAL COLLEGE-DAVENPORT"
6119,"CAPRI COLLEGE-DAVENPORT"
612,"LONG BEACH CITY COLLEGE"
6120,"DORDT UNIVERSITY"
6121,"NORTHWESTERN COLLEGE"
6122,"HEADMASTERS SCHOOL OF HAIR DESIGN"
6123,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-URBANA"
6124,"HEBREW THEOLOGICAL COLLEGE"
6125,"SPERTUS COLLEGE"
6126,"FOX COLLEGE"
6127,"EMPIRE BEAUTY SCHOOL-HANOVER PARK"
6128,"ILLINOIS MEDIA SCHOOL"
6129,"LINCOLN CHRISTIAN UNIVERSITY"
613,"MT SAN JACINTO COMMUNITY COLLEGE DISTRICT"
6130,"LINCOLN COLLEGE"
6131,"MR JOHN'S SCHOOL OF COSMETOLOGY ESTHETICS & NAILS-DECATUR"
6132,"SAINT MEINRAD SCHOOL OF THEOLOGY"
6133,"OTTAWA UNIVERSITY-OTTAWA"
6134,"HESSTON COLLEGE"
6135,"KEENE BEAUTY ACADEMY"
6136,"PAUL MITCHELL THE SCHOOL-PORTSMOUTH"
6137,"PARISIAN BEAUTY SCHOOL"
6138,"HOLY NAME MEDICAL CENTER-SISTER CLAIRE TYNAN SCHOOL OF NURSING"
6139,"EASTERN INTERNATIONAL COLLEGE-BELLEVILLE"
614,"RIVERSIDE CITY COLLEGE"
6140,"HUDSON COUNTY COMMUNITY COLLEGE"
6141,"CAPRI INSTITUTE OF HAIR DESIGN-CLIFTON"
6142,"SUSSEX COUNTY COMMUNITY COLLEGE"
6143,"LINCOLN TECHNICAL INSTITUTE-UNION"
6144,"WESTERN NEW MEXICO UNIVERSITY"
6145,"EASTERN NEW MEXICO UNIVERSITY-MAIN CAMPUS"
6146,"NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY"
6147,"NEVADA CAREER INSTITUTE"
6148,"LAS VEGAS COLLEGE"
6149,"SUNY MARITIME COLLEGE"
615,"EMMANUEL COLLEGE"
6150,"BROOME DELAWARE TIOGA BOCES-PRACTICAL NURSING PROGRAM"
6151,"CONTINENTAL SCHOOL OF BEAUTY CULTURE-OLEAN"
6152,"PACIFIC COLLEGE OF ORIENTAL MEDICINE-NEW YORK"
6153,"NEW YORK CHIROPRACTIC COLLEGE"
6154,"SUNY CORNING COMMUNITY COLLEGE"
6155,"ALTOONA BEAUTY SCHOOL INC"
6156,"THE SALON PROFESSIONAL ACADEMY-ALTOONA"
6157,"AUTOMOTIVE TRAINING CENTER-EXTON"
6158,"ALL-STATE CAREER SCHOOL"
6159,"FORTIS INSTITUTE-ERIE"
616,"SAN FRANCISCO STATE UNIVERSITY"
6160,"WESTMINSTER COLLEGE"
6161,"JOLIE HAIR AND BEAUTY ACADEMY-HAZLETON"
6162,"HARCUM COLLEGE"
6163,"MORAVIAN COLLEGE"
6164,"ROXBOROUGH MEMORIAL HOSPITAL SCHOOL OF NURSING"
6165,"PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE"
6166,"CURTIS INSTITUTE OF MUSIC"
6167,"PEIRCE COLLEGE"
6168,"WASHINGTON HOSPITAL SCHOOL OF NURSING"
6169,"ERSKINE COLLEGE"
617,"RED ROCKS COMMUNITY COLLEGE"
6170,"ANDERSON UNIVERSITY"
6171,"COLUMBIA COLLEGE"
6172,"AUGUSTANA UNIVERSITY"
6173,"THE SALON PROFESSIONAL ACADEMY"
6174,"PENTECOSTAL THEOLOGICAL SEMINARY"
6175,"MARTIN METHODIST COLLEGE"
6176,"HUSSIAN COLLEGE-DAYMAR COLLEGE CLARKSVILLE"
6177,"NORTH CENTRAL INSTITUTE"
6178,"BRYAN COLLEGE-DAYTON"
6179,"BAPTIST HEALTH SCIENCES UNIVERSITY"
618,"INTERNATIONAL COLLEGE OF BEAUTY ARTS & SCIENCES"
6180,"CHRISTIAN BROTHERS UNIVERSITY"
6181,"CHARLES AND SUES SCHOOL OF HAIR DESIGN"
6182,"JACKSONVILLE COLLEGE-MAIN CAMPUS"
6183,"BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY"
6184,"VET TECH INSTITUTE OF HOUSTON"
6185,"BENNINGTON COLLEGE"
6186,"O'BRIENS AVEDA INSTITUTE"
6187,"NEW ENGLAND CULINARY INSTITUTE"
6188,"GODDARD COLLEGE"
6189,"VERMONT LAW SCHOOL"
619,"AVALON SCHOOL OF COSMETOLOGY-PHOENIX"
6190,"PAUL MITCHELL THE SCHOOL-RICHLAND"
6191,"BIG BEND COMMUNITY COLLEGE"
6192,"BASTYR UNIVERSITY"
6193,"PERRY TECHNICAL INSTITUTE"
6194,"HERITAGE UNIVERSITY"
6195,"CLARKSBURG BEAUTY ACADEMY AND SCHOOL OF MASSAGE THERAPY"
6196,"WHEELING UNIVERSITY"
6197,"VALLEY COLLEGE-BECKLEY"
6198,"DAVIS & ELKINS COLLEGE"
6199,"WILLIAM PEACE UNIVERSITY"
62,"SUNSTATE ACADEMY-JONES TECHNICAL INSTITUTE"
620,"AVALON SCHOOL OF COSMETOLOGY-LAYTON"
6200,"NORTH CAROLINA CENTRAL UNIVERSITY"
6201,"ALBERTUS MAGNUS COLLEGE"
6202,"HAWAII PACIFIC UNIVERSITY"
6203,"AMERICAN NATIONAL UNIVERSITY-PIKEVILLE"
6204,"SOUTHERN UNIVERSITY AT SHREVEPORT"
6205,"MASSACHUSETTS SCHOOL OF LAW"
6206,"BAY PATH UNIVERSITY"
6207,"BRIDGEWATER STATE UNIVERSITY"
6208,"SAINT JOSEPH'S COLLEGE OF MAINE"
6209,"CLEARY UNIVERSITY"
621,"ALASKA VOCATIONAL TECHNICAL CENTER"
6210,"NORTH CENTRAL UNIVERSITY"
6211,"MINNEAPOLIS COLLEGE OF ART AND DESIGN"
6212,"METROPOLITAN STATE UNIVERSITY"
6213,"MACALESTER COLLEGE"
6214,"ST OLAF COLLEGE"
6215,"DRURY UNIVERSITY"
6216,"PEARL RIVER COMMUNITY COLLEGE"
6217,"CLEVELAND COMMUNITY COLLEGE"
6218,"WINSTON-SALEM STATE UNIVERSITY"
6219,"GASTON COLLEGE"
622,"JACKSONVILLE STATE UNIVERSITY"
6220,"BELMONT ABBEY COLLEGE"
6221,"JOHNSON C SMITH UNIVERSITY"
6222,"CLARKSON COLLEGE"
6223,"ROWAN UNIVERSITY"
6224,"MONMOUTH UNIVERSITY"
6225,"HILBERT COLLEGE"
